image_path,label,severity_score,num_boxes,country
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000119.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000121.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000123.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000124.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000125.jpg,Rough,0.04864,4,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000126.jpg,Pothole,0.33638,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000127.jpg,Pothole,0.65796,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000128.jpg,Pothole,0.00313,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000129.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000130.jpg,Rough,0.23957,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000131.jpg,Pothole,0.46958,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000132.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000133.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000134.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000135.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000136.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000138.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000140.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000142.jpg,Rough,0.34606,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000144.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000145.jpg,Rough,0.06054,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000146.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000147.jpg,Pothole,0.21558,4,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000148.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000150.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000151.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000155.jpg,Pothole,0.02618,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000156.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000157.jpg,Rough,0.257,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000158.jpg,Rough,0.15778,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000160.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000162.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000163.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000164.jpg,Rough,0.25894,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000165.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000166.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000168.jpg,Pothole,0.15663,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000169.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000170.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000171.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000173.jpg,Pothole,0.61067,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000174.jpg,Pothole,0.39196,4,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000175.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000177.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000178.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000179.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000180.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000182.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000184.jpg,Rough,0.11278,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000186.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000187.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000188.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000189.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000190.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000191.jpg,Rough,0.15559,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000193.jpg,Pothole,0.21834,3,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000194.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000195.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000196.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000197.jpg,Rough,0.07777,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000198.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000199.jpg,Normal,0.00465,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000200.jpg,Rough,0.21029,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000201.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000203.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000204.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000205.jpg,Rough,0.02662,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000206.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000207.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000208.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000209.jpg,Pothole,0.75507,7,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000210.jpg,Normal,0.01411,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000213.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000214.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000217.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000218.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000219.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000222.jpg,Rough,0.31499,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000223.jpg,Pothole,0.07437,7,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000224.jpg,Normal,0.01604,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000225.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000226.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000227.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000228.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000229.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000230.jpg,Pothole,0.23301,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000232.jpg,Rough,0.0213,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000233.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000235.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000236.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000238.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000241.jpg,Pothole,0.17565,2,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000242.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000243.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000244.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000245.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000249.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000251.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000252.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000253.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000254.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000255.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000256.jpg,Normal,0.01584,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000257.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000258.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000259.jpg,Rough,0.0269,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000260.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000261.jpg,Pothole,0.06047,1,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000262.jpg,Smooth,0.0,0,India
/Users/naavalanarul/Documents/Projects/Road_Profile_ML/Dataset/21431547/RDD2022/India/train/images/India_000263.jpg,Smooth,0.0,0,India
